_id	count	text	ethnic	lett	gender
4bdaa14b9d55821a5102b56c	1	Байсар		Б	m
4bdaa14b9d55821a5102b56d	1	Нуримухамат		Н	m
4bdaa14b9d55821a5102b56e	1	Сиямудин		С	m
4bdaa14b9d55821a5102b56f	1	Бибиназия		Б	f
4bdaa14b9d55821a5102b570	1	Дансаран		Д	m
4bdaa14b9d55821a5102b571	1	Сосин		С	m
4bdaa14b9d55821a5102b572	1	Ахметада		А	m
4bdaa14b9d55821a5102b573	1	Михан		М	m
4bdaa14b9d55821a5102b574	1	Багис		Б	m
4bdaa14b9d55821a5102b575	1	Михак		М	m
4bdaa14b9d55821a5102b576	7	Михал		М	m
4bdaa14b9d55821a5102b577	1	Вахидин		В	m
4bdaa14b9d55821a5102b578	1	Феклиния		Ф	f
4bdaa14b9d55821a5102b579	1	Сахиула		С	m
4bdaa14b9d55821a5102b57a	1	Генда		Г	f
4bdaa14b9d55821a5102b57b	1	Джиганшин		Д	m
4bdaa14b9d55821a5102b57c	3	Тадей		Т	m
4bdaa14b9d55821a5102b57d	1	Ахха		А	m
4bdaa14b9d55821a5102b57e	1	Залимгери		З	m
4bdaa14b9d55821a5102b57f	1	Халимян		Х	m
4bdaa14b9d55821a5102b580	1	Гилмешаех		Г	m
4bdaa14b9d55821a5102b581	1	Куртлухон		К	f
4bdaa14b9d55821a5102b582	1	Доримедонт		Д	m
4bdaa14b9d55821a5102b583	1	Маулимша		М	m
4bdaa14b9d55821a5102b584	1	Фазрей		Ф	m
4bdaa14b9d55821a5102b585	11	Алифа		А	f
4bdaa14b9d55821a5102b586	1	Бечрби		Б	m
4bdaa14b9d55821a5102b587	1	Сыраз		С	m
4bdaa14b9d55821a5102b588	1	Хиялитдин		Х	m
4bdaa14b9d55821a5102b589	1	Сайгид		С	m
4bdaa14b9d55821a5102b58a	1	Насрат		Н	m
4bdaa14b9d55821a5102b58b	1	Тухбагали		Т	m
4bdaa14b9d55821a5102b58c	1	Никлас		Н	m
4bdaa14b9d55821a5102b58d	1	Минну-Ханифя		М	f
4bdaa14b9d55821a5102b58e	1	Балхи		Б	m
4bdaa14b9d55821a5102b58f	1	Эри		Э	m
4bdaa14b9d55821a5102b590	1	Шайгали		Ш	m
4bdaa14b9d55821a5102b591	6	Асан		А	m
4bdaa14b9d55821a5102b592	1	Мардгалам		М	m
4bdaa14b9d55821a5102b593	1	Ахметгалий		А	m
4bdaa14b9d55821a5102b594	1	Дамухамед		Д	m
4bdaa14b9d55821a5102b595	1	Ироним		И	m
4bdaa14b9d55821a5102b596	1	Химматулла		Х	m
4bdaa14b9d55821a5102b597	1	Таль		Т	m
4bdaa14b9d55821a5102b598	4	Мячеслав		М	m
4bdaa14b9d55821a5102b599	1	Гераида		Г	f
4bdaa14b9d55821a5102b59a	1	Абулхада		А	m
4bdaa14b9d55821a5102b59b	1	Мамерт		М	m
4bdaa14b9d55821a5102b59c	1	Гиляжетдин		Г	m
4bdaa14b9d55821a5102b59d	3	Арсланбек		А	m
4bdaa14b9d55821a5102b59e	1	ИринаЛидия		И	f
4bdaa14b9d55821a5102b59f	1	Аглянутдин		А	m
4bdaa14b9d55821a5102b5a0	6	Фарзия		Ф	f
4bdaa14b9d55821a5102b5a1	1	Мухип		М	m
4bdaa14b9d55821a5102b5a2	1	Умакилав		У	m
4bdaa14b9d55821a5102b5a3	1	Захаровна		З	f
4bdaa14b9d55821a5102b5a4	1	Варастат		В	m
4bdaa14b9d55821a5102b5a5	1	Хабаша		Х	m
4bdaa14b9d55821a5102b5a6	1	Зайнагабдин		З	m
4bdaa14b9d55821a5102b5a7	1	Галимя		Г	f
4bdaa14b9d55821a5102b5a8	1	Рафон		Р	m
4bdaa14b9d55821a5102b5a9	5	Зулайха		З	f
4bdaa14b9d55821a5102b5aa	2	Шимон		Ш	m
4bdaa14b9d55821a5102b5ab	1	Версавия		В	f
4bdaa14b9d55821a5102b5ac	1	Мушет		М	m
4bdaa14b9d55821a5102b5ad	1	Габдулвагиз		Г	m
4bdaa14b9d55821a5102b5ae	3	Муниба		М	f
4bdaa14b9d55821a5102b5af	1	Мушех		М	m
4bdaa14b9d55821a5102b5b0	1	Ханзарифа		Х	f
4bdaa14b9d55821a5102b5b1	1	Курмат		К	m
4bdaa14b9d55821a5102b5b2	1	Казанбег		К	m
4bdaa14b9d55821a5102b5b3	1	Магометчан		М	m
4bdaa14b9d55821a5102b5b4	1	Ленмира		Л	f
4bdaa14b9d55821a5102b5b5	1	Эмирбек		Э	m
4bdaa14b9d55821a5102b5b6	1	Сируи		С	f
4bdaa14b9d55821a5102b5b7	1	Сидеш		С	m
4bdaa14b9d55821a5102b5b8	1	Фастах		Ф	m
4bdaa14b9d55821a5102b5b9	1	Блера		Б	f
4bdaa14b9d55821a5102b5ba	2	Алксандра		А	f
4bdaa14b9d55821a5102b5bb	1	Асакай		А	m
4bdaa14b9d55821a5102b5bc	1	Мугапир		М	m
4bdaa14b9d55821a5102b5bd	2	Каши		К	m
4bdaa14b9d55821a5102b5be	1	Хевонт		Х	m
4bdaa14b9d55821a5102b5bf	1	Фиопент		Ф	m
4bdaa14b9d55821a5102b5c0	1	Димид		Д	m
4bdaa14b9d55821a5102b5c1	1	Лийя		Л	f
4bdaa14b9d55821a5102b5c2	1	Камаретдин		К	m
4bdaa14b9d55821a5102b5c3	1	Хавариян		Х	m
4bdaa14b9d55821a5102b5c4	1	Абук		А	m
4bdaa14b9d55821a5102b5c5	1	Цимжит-Жигмит		Ц	m
4bdaa14b9d55821a5102b5c6	1	Ерменингельд		Е	m
4bdaa14b9d55821a5102b5c7	3	Лема		Л	m
4bdaa14b9d55821a5102b5c8	1	Перель		П	f
4bdaa14b9d55821a5102b5c9	1	Гельмедин		Г	m
4bdaa14b9d55821a5102b5ca	1	Тонко		Т	m
4bdaa14b9d55821a5102b5cb	2	Жафар		Ж	m
4bdaa14b9d55821a5102b5cc	1	Магамасеид		М	m
4bdaa14b9d55821a5102b5cd	2	Мирта		М	f
4bdaa14b9d55821a5102b5ce	1	ИринаЕлизавета		И	f
4bdaa14b9d55821a5102b5cf	1	Адильш		А	m
4bdaa14b9d55821a5102b5d0	1	Цыбикжап		Ц	m
4bdaa14b9d55821a5102b5d1	1	Шайхелгилем		Ш	m
4bdaa14b9d55821a5102b5d2	5	Рубик		Р	m
4bdaa14b9d55821a5102b5d3	1	Осия		О	f
4bdaa14b9d55821a5102b5d4	1	Пармени		П	m
4bdaa14b9d55821a5102b5d5	1	Фахрзиян		Ф	f
4bdaa14b9d55821a5102b5d6	1	КурбанАли		К	m
4bdaa14b9d55821a5102b5d7	1	Миночка		М	f
4bdaa14b9d55821a5102b5d8	1	Ярмет		Я	m
4bdaa14b9d55821a5102b5d9	1	Баяр		Б	m
4bdaa14b9d55821a5102b5da	1	Илай		И	m
4bdaa14b9d55821a5102b5db	1	Агамешади		А	m
4bdaa14b9d55821a5102b5dc	1	Хасбула		Х	m
4bdaa14b9d55821a5102b5dd	1	Махсия		М	f
4bdaa14b9d55821a5102b5de	4	Гульзифа		Г	f
4bdaa14b9d55821a5102b5df	1	Минзайра		М	f
4bdaa14b9d55821a5102b5e0	1	Бальжамин		Б	m
4bdaa14b9d55821a5102b5e1	1	Мирзамукарис		М	m
4bdaa14b9d55821a5102b5e2	2	Сынтимир		С	m
4bdaa14b9d55821a5102b5e3	1	Агнина		А	f
4bdaa14b9d55821a5102b5e4	1	Масагит		М	m
4bdaa14b9d55821a5102b5e5	1	Харися		Х	f
4bdaa14b9d55821a5102b5e6	1	Шамхет		Ш	f
4bdaa14b9d55821a5102b5e7	1	АбдулБари		А	m
4bdaa14b9d55821a5102b5e8	2	Сами		С	m
4bdaa14b9d55821a5102b5e9	1	Ризальдин		Р	m
4bdaa14b9d55821a5102b5ea	1	Абузер		А	m
4bdaa14b9d55821a5102b5eb	1	ЕлленХильдегард		Е	f
4bdaa14b9d55821a5102b5ec	4	Юзя		Ю	f
4bdaa14b9d55821a5102b5ed	7	Зиряк		З	m
4bdaa14b9d55821a5102b5ee	1	Зарыф		З	m
4bdaa14b9d55821a5102b5ef	3	Юза		Ю	f
4bdaa14b9d55821a5102b5f0	1	Люсиль		Л	f
4bdaa14b9d55821a5102b5f1	1	Сибай		С	m
4bdaa14b9d55821a5102b5f2	1	Абдуллажан		А	m
4bdaa14b9d55821a5102b5f3	3	Хариса		Х	f
4bdaa14b9d55821a5102b5f4	1	Сабирул		С	m
4bdaa14b9d55821a5102b5f5	1	Вольян		В	m
4bdaa14b9d55821a5102b5f6	1	Маславей		М	m
4bdaa14b9d55821a5102b5f7	1	Гуарик		Г	f
4bdaa14b9d55821a5102b5f8	1	Гаптельвасих		Г	m
4bdaa14b9d55821a5102b5f9	1	Салям		С	m
4bdaa14b9d55821a5102b5fa	1	Саляк		С	m
4bdaa14b9d55821a5102b5fb	1	Тальха		Т	m
4bdaa14b9d55821a5102b5fc	1	Паригорий		П	m
4bdaa14b9d55821a5102b5fd	1	Инсафетдин		И	m
4bdaa14b9d55821a5102b5fe	1	Саитзада		С	m
4bdaa14b9d55821a5102b5ff	1	Фахертдин		Ф	m
4bdaa14b9d55821a5102b600	1	Капалау		К	m
4bdaa14b9d55821a5102b601	1	Касымулла		К	m
4bdaa14b9d55821a5102b602	1	Мурзакамал		М	m
4bdaa14b9d55821a5102b603	1	Капкен		К	m
4bdaa14b9d55821a5102b604	1	Бограт		Б	m
4bdaa14b9d55821a5102b605	1	Файздрахман		Ф	m
4bdaa14b9d55821a5102b606	1	Срурдин		С	m
4bdaa14b9d55821a5102b607	1	Тимершаех		Т	m
4bdaa14b9d55821a5102b608	1	Гарафий		Г	m
4bdaa14b9d55821a5102b609	1	Гавруш		Г	m
4bdaa14b9d55821a5102b60a	2	Серена		С	f
4bdaa14b9d55821a5102b60b	1	Севастий		С	m
4bdaa14b9d55821a5102b60c	1	Миршаих		М	m
4bdaa14b9d55821a5102b60d	1	Кубулей		К	m
4bdaa14b9d55821a5102b60e	1	Будажан		Б	m
4bdaa14b9d55821a5102b60f	1	Энилина		Э	f
4bdaa14b9d55821a5102b610	1	Керимсултан		К	m
4bdaa14b9d55821a5102b611	18	Тенгиз		Т	m
4bdaa14b9d55821a5102b612	1	Абурахим		А	m
4bdaa14b9d55821a5102b613	1	Курбанбика		К	f
4bdaa14b9d55821a5102b614	1	Амдулкерим		А	m
4bdaa14b9d55821a5102b615	2	Рихарт		Р	m
4bdaa14b9d55821a5102b616	1	Фаганави		Ф	m
4bdaa14b9d55821a5102b617	2	Садраддин		С	m
4bdaa14b9d55821a5102b618	1	Мужиб		М	m
4bdaa14b9d55821a5102b619	1	Мужип		М	m
4bdaa14b9d55821a5102b61a	1	Ардель		А	m
4bdaa14b9d55821a5102b61b	1	Ферахетдин		Ф	m
4bdaa14b9d55821a5102b61c	1	Ишмурда		И	m
4bdaa14b9d55821a5102b61d	1	Шагирби		Ш	m
4bdaa14b9d55821a5102b61e	1	Рашшат		Р	m
4bdaa14b9d55821a5102b61f	1	Валиахмед		В	m
4bdaa14b9d55821a5102b620	2	Шарифжан		Ш	m
4bdaa14b9d55821a5102b621	2	Янур		Я	m
4bdaa14b9d55821a5102b622	1	Васбирахман		В	m
4bdaa14b9d55821a5102b623	1	Кашесерима		К	f
4bdaa14b9d55821a5102b624	1	Садыло		С	m
4bdaa14b9d55821a5102b625	1	Созрыко		С	m
4bdaa14b9d55821a5102b626	4	Магда		М	f
4bdaa14b9d55821a5102b627	1	Баязутхин		Б	m
4bdaa14b9d55821a5102b628	1	Баубек		Б	m
4bdaa14b9d55821a5102b629	1	Жигжит		Ж	m
4bdaa14b9d55821a5102b62a	1	Губей		Г	m
4bdaa14b9d55821a5102b62b	1	Аббя		А	m
4bdaa14b9d55821a5102b62c	1	Науруз		Н	m
4bdaa14b9d55821a5102b62d	1	Багиз		Б	m
4bdaa14b9d55821a5102b62e	1	Донейли		Д	m
4bdaa14b9d55821a5102b62f	1	Дорида		Д	f
4bdaa14b9d55821a5102b630	1	Тимирязь		Т	m
4bdaa14b9d55821a5102b631	1	Мэта		М	f
4bdaa14b9d55821a5102b632	1	Гулмагомед		Г	m
4bdaa14b9d55821a5102b633	2	Вячечлав		В	m
4bdaa14b9d55821a5102b634	1	Ямалтдин		Я	m
4bdaa14b9d55821a5102b635	1	Гнеся		Г	f
4bdaa14b9d55821a5102b636	1	Давити		Д	m
4bdaa14b9d55821a5102b637	1	Шайхраз		Ш	m
4bdaa14b9d55821a5102b638	2	Нафкат		Н	m
4bdaa14b9d55821a5102b639	1	Манифатых		М	m
4bdaa14b9d55821a5102b63a	1	Айнула		А	m
4bdaa14b9d55821a5102b63b	1	Эвника		Э	f
4bdaa14b9d55821a5102b63c	1	Вильвеж		В	m
4bdaa14b9d55821a5102b63d	2	Гадила		Г	f
4bdaa14b9d55821a5102b63e	1	Дашадондок		Д	m
4bdaa14b9d55821a5102b63f	3	Мунавар		М	m
4bdaa14b9d55821a5102b640	1	Фахерлегаян		Ф	m
4bdaa14b9d55821a5102b641	1	Зофер		З	m
4bdaa14b9d55821a5102b642	8	Нели		Н	f
4bdaa14b9d55821a5102b643	1	Гавхара		Г	f
4bdaa14b9d55821a5102b644	1	Фаразий		Ф	m
4bdaa14b9d55821a5102b645	1	Иссер		И	m
4bdaa14b9d55821a5102b646	1	Фалилей		Ф	m
4bdaa14b9d55821a5102b647	1	Михитар		М	m
4bdaa14b9d55821a5102b648	1	Галимурат		Г	m
4bdaa14b9d55821a5102b649	1	Лий		Л	m
4bdaa14b9d55821a5102b64a	1	Талий		Т	m
4bdaa14b9d55821a5102b64b	1	Мухамматгали		М	m
4bdaa14b9d55821a5102b64c	1	Биси		Б	m
4bdaa14b9d55821a5102b64d	1	Алдена		А	f
4bdaa14b9d55821a5102b64e	1	Вахап		В	m
4bdaa14b9d55821a5102b64f	1	Магрифа		М	f
4bdaa14b9d55821a5102b650	28	Анур		А	m
4bdaa14b9d55821a5102b651	1	Шаверзян		Ш	m
4bdaa14b9d55821a5102b652	1	Киприан		К	m
4bdaa14b9d55821a5102b653	1	Дульфукар		Д	m
4bdaa14b9d55821a5102b654	1	Иштимер		И	m
4bdaa14b9d55821a5102b655	1	Шафаулла		Ш	m
4bdaa14b9d55821a5102b656	1	Раффе		Р	m
4bdaa14b9d55821a5102b657	1	Сяфура		С	f
4bdaa14b9d55821a5102b658	1	Егисапет		Е	f
4bdaa14b9d55821a5102b659	1	Ахматханий		А	m
4bdaa14b9d55821a5102b65a	1	МагомедРашад		М	m
4bdaa14b9d55821a5102b65b	1	Пантилемон		П	m
4bdaa14b9d55821a5102b65c	1	Жирар		Ж	m
4bdaa14b9d55821a5102b65d	1	Мухлисул		М	m
4bdaa14b9d55821a5102b65e	2	Газнави		Г	m
4bdaa14b9d55821a5102b65f	1	Вахач		В	m
4bdaa14b9d55821a5102b660	1	Хона		Х	m
4bdaa14b9d55821a5102b661	1	Шайми		Ш	m
4bdaa14b9d55821a5102b662	1	Фоад		Ф	m
4bdaa14b9d55821a5102b663	1	Кубик		К	m
4bdaa14b9d55821a5102b664	1	Шафиул		Ш	m
4bdaa14b9d55821a5102b665	1	Салефетдин		С	m
4bdaa14b9d55821a5102b666	1	Шаихизада		Ш	m
4bdaa14b9d55821a5102b667	1	Адылбай		А	m
4bdaa14b9d55821a5102b668	1	Жибрил		Ж	m
4bdaa14b9d55821a5102b669	1	Талиш		Т	m
4bdaa14b9d55821a5102b66a	1	Талиф		Т	m
4bdaa14b9d55821a5102b66b	1	Талих		Т	m
4bdaa14b9d55821a5102b66c	1	Миннехатип		М	m
4bdaa14b9d55821a5102b66d	1	Гирамнур		Г	m
4bdaa14b9d55821a5102b66e	1	Молдабай		М	m
4bdaa14b9d55821a5102b66f	1	Анджелло		А	m
4bdaa14b9d55821a5102b670	1	Самарий		С	m
4bdaa14b9d55821a5102b671	1	Тигеллин		Т	m
4bdaa14b9d55821a5102b672	1	Шолам		Ш	m
4bdaa14b9d55821a5102b673	1	Фатхалислам		Ф	m
4bdaa14b9d55821a5102b674	1	Айтомгайбет		А	m
4bdaa14b9d55821a5102b675	7	Зулфия		З	f
4bdaa14b9d55821a5102b676	1	Сагамон		С	m
4bdaa14b9d55821a5102b677	1	Минкарим		М	m
4bdaa14b9d55821a5102b678	1	Сахийулла		С	m
4bdaa14b9d55821a5102b679	1	Нуртаза		Н	m
4bdaa14b9d55821a5102b67a	1	Шейлик		Ш	m
4bdaa14b9d55821a5102b67b	1	Алкивиат		А	m
4bdaa14b9d55821a5102b67c	1	Аюк		А	m
4bdaa14b9d55821a5102b67d	1	Туйблат		Т	m
4bdaa14b9d55821a5102b67e	1	Тэся		Т	f
4bdaa14b9d55821a5102b67f	1	Заламан		З	m
4bdaa14b9d55821a5102b680	1	Зиат		З	m
4bdaa14b9d55821a5102b681	1	Товмас		Т	m
4bdaa14b9d55821a5102b682	2	Фавзий		Ф	m
4bdaa14b9d55821a5102b683	2	Минневазих		М	m
4bdaa14b9d55821a5102b684	1	Нелико		Н	m
4bdaa14b9d55821a5102b685	1	Рафгутдин		Р	m
4bdaa14b9d55821a5102b686	1	Миннегазий		М	m
4bdaa14b9d55821a5102b687	2	Самария		С	f
4bdaa14b9d55821a5102b688	1	Шиап		Ш	m
4bdaa14b9d55821a5102b689	1	Абилферз		А	m
4bdaa14b9d55821a5102b68a	3	Аннета		А	f
4bdaa14b9d55821a5102b68b	1	Звенислава		З	f
4bdaa14b9d55821a5102b68c	1	Бибикафия		Б	f
4bdaa14b9d55821a5102b68d	1	Габделкадыр		Г	m
4bdaa14b9d55821a5102b68e	1	Габитзян		Г	m
4bdaa14b9d55821a5102b68f	1	Генисара		Г	f
4bdaa14b9d55821a5102b690	1	Флун		Ф	m
4bdaa14b9d55821a5102b691	4	Рузан		Р	m
4bdaa14b9d55821a5102b692	1	Эржиб		Э	m
4bdaa14b9d55821a5102b693	1	Анаик		А	f
4bdaa14b9d55821a5102b694	1	Гранту		Г	m
4bdaa14b9d55821a5102b695	1	Карами		К	m
4bdaa14b9d55821a5102b696	1	Хайбр		Х	m
4bdaa14b9d55821a5102b697	1	Тарикат		Т	m
4bdaa14b9d55821a5102b698	1	Шагдали		Ш	m
4bdaa14b9d55821a5102b699	1	Таер		Т	m
4bdaa14b9d55821a5102b69a	1	Гадолий		Г	m
4bdaa14b9d55821a5102b69b	424	Динар		Д	m
4bdaa14b9d55821a5102b69c	1	Киягба		К	m
4bdaa14b9d55821a5102b69d	10	Анатонина		А	f
4bdaa14b9d55821a5102b69e	1	Грейта		Г	f
4bdaa14b9d55821a5102b69f	1	Майзара		М	f
4bdaa14b9d55821a5102b6a0	1	Минигула		М	m
4bdaa14b9d55821a5102b6a1	1	Пулинария		П	f
4bdaa14b9d55821a5102b6a2	1	Хазара		Х	f
4bdaa14b9d55821a5102b6a3	1	Абулхасан		А	m
4bdaa14b9d55821a5102b6a4	1	Июмания		И	f
4bdaa14b9d55821a5102b6a5	1	Айва		А	f
4bdaa14b9d55821a5102b6a6	1	Динам		Д	m
4bdaa14b9d55821a5102b6a7	1	Мутаминат		М	f
4bdaa14b9d55821a5102b6a8	1	Санатулла		С	m
4bdaa14b9d55821a5102b6a9	1	Фейзуллах		Ф	m
4bdaa14b9d55821a5102b6aa	1	Минзякрям		М	m
4bdaa14b9d55821a5102b6ab	1	Хайби		Х	m
4bdaa14b9d55821a5102b6ac	1	Садул		С	m
4bdaa14b9d55821a5102b6ad	1	Роллана		Р	f
4bdaa14b9d55821a5102b6ae	1	Анемаиса		А	f
4bdaa14b9d55821a5102b6af	2	Кашбулла		К	m
4bdaa14b9d55821a5102b6b0	2	Хиннур		Х	m
4bdaa14b9d55821a5102b6b1	1	Ахметбизан		А	m
4bdaa14b9d55821a5102b6b2	1	Назнев		Н	m
4bdaa14b9d55821a5102b6b3	1	Труда		Т	f
4bdaa14b9d55821a5102b6b4	8	Мариан		М	m
4bdaa14b9d55821a5102b6b5	1	Зиафутдин		З	m
4bdaa14b9d55821a5102b6b6	1	Габдулсамат		Г	m
4bdaa14b9d55821a5102b6b7	1	Чамсутдин		Ч	m
4bdaa14b9d55821a5102b6b8	1	Шабуган		Ш	m
4bdaa14b9d55821a5102b6b9	1	Цындыма		Ц	f
4bdaa14b9d55821a5102b6ba	1	Эйдя		Э	f
4bdaa14b9d55821a5102b6bb	1	Овид		О	m
4bdaa14b9d55821a5102b6bc	8	Фирая		Ф	f
4bdaa14b9d55821a5102b6bd	1	Сарей		С	m
4bdaa14b9d55821a5102b6be	1	Шагивалей		Ш	m
4bdaa14b9d55821a5102b6bf	11	Мохамед		М	m
4bdaa14b9d55821a5102b6c0	1	Жунус		Ж	m
4bdaa14b9d55821a5102b6c1	1	Халафетдин		Х	m
4bdaa14b9d55821a5102b6c2	1	Патричамал		П	f
4bdaa14b9d55821a5102b6c3	1	Мукаррамма		М	f
4bdaa14b9d55821a5102b6c4	1	Ростик		Р	m
4bdaa14b9d55821a5102b6c5	1	Кубати		К	m
4bdaa14b9d55821a5102b6c6	1	Мухаметзагит		М	m
4bdaa14b9d55821a5102b6c7	2	Хусин		Х	m
4bdaa14b9d55821a5102b6c8	2	Хлоя		Х	f
4bdaa14b9d55821a5102b6c9	1	Батыргиши		Б	m
4bdaa14b9d55821a5102b6ca	1	Ванюрка		В	m
4bdaa14b9d55821a5102b6cb	1	Файк		Ф	m
4bdaa14b9d55821a5102b6cc	1	Манера		М	f
4bdaa14b9d55821a5102b6cd	1	Евдоксий		Е	m
4bdaa14b9d55821a5102b6ce	1	АбдулКерим		А	m
4bdaa14b9d55821a5102b6cf	1	Ведемин		В	m
4bdaa14b9d55821a5102b6d0	1	Харетина		Х	f
4bdaa14b9d55821a5102b6d1	1	Савзи		С	m
4bdaa14b9d55821a5102b6d2	11	Джавид		Д	m
4bdaa14b9d55821a5102b6d3	1	Нурдавлят		Н	m
4bdaa14b9d55821a5102b6d4	1	Гаусар		Г	m
4bdaa14b9d55821a5102b6d5	1	Аблялим		А	m
4bdaa14b9d55821a5102b6d6	1	Бибирахиля		Б	f
4bdaa14b9d55821a5102b6d7	1	Агаз		А	m
4bdaa14b9d55821a5102b6d8	1	Зинок		З	m
4bdaa14b9d55821a5102b6d9	1	Ахсантдин		А	m
4bdaa14b9d55821a5102b6da	1	Сафутдин		С	m
4bdaa14b9d55821a5102b6db	1	Зайнабутдин		З	m
4bdaa14b9d55821a5102b6dc	1	Сако		С	m
4bdaa14b9d55821a5102b6dd	1	Минибулла		М	m
4bdaa14b9d55821a5102b6de	1	Бекмарза		Б	m
4bdaa14b9d55821a5102b6df	1	Руффа		Р	f
4bdaa14b9d55821a5102b6e0	1	Энгфрид		Э	m
4bdaa14b9d55821a5102b6e1	1	Секинат		С	f
4bdaa14b9d55821a5102b6e2	1	Серач		С	m
4bdaa14b9d55821a5102b6e3	1	Сайдел		С	m
4bdaa14b9d55821a5102b6e4	5	Том		Т	m
4bdaa14b9d55821a5102b6e5	1	Ноха		Н	m
4bdaa14b9d55821a5102b6e6	1	Завель		З	m
4bdaa14b9d55821a5102b6e7	1	Раваз		Р	m
4bdaa14b9d55821a5102b6e8	1	Раель		Р	m
4bdaa14b9d55821a5102b6e9	3	Бранислав		Б	m
4bdaa14b9d55821a5102b6ea	1	Мандияр		М	m
4bdaa14b9d55821a5102b6eb	1	Хажисмель		Х	m
4bdaa14b9d55821a5102b6ec	1	Зинор		З	m
4bdaa14b9d55821a5102b6ed	4	Идеал		И	m
4bdaa14b9d55821a5102b6ee	1	Хилалутдин		Х	m
4bdaa14b9d55821a5102b6ef	1	Габизулла		Г	m
4bdaa14b9d55821a5102b6f0	1	Нургалям		Н	m
4bdaa14b9d55821a5102b6f1	1	Габдулзян		Г	m
4bdaa14b9d55821a5102b6f2	1	Гахдулла		Г	m
4bdaa14b9d55821a5102b6f3	1	Турмухан		Т	m
4bdaa14b9d55821a5102b6f4	1	Сайделшариф		С	m
4bdaa14b9d55821a5102b6f5	1	Альфредия		А	f
4bdaa14b9d55821a5102b6f6	1	Чедомир		Ч	m
4bdaa14b9d55821a5102b6f7	1	Тимургази		Т	m
4bdaa14b9d55821a5102b6f8	1	Шакар		Ш	m
4bdaa14b9d55821a5102b6f9	6	Фида		Ф	m
4bdaa14b9d55821a5102b6fa	1	Авиль		А	m
4bdaa14b9d55821a5102b6fb	1	Гаяситдин		Г	m
4bdaa14b9d55821a5102b6fc	1	Мухатдин		М	m
4bdaa14b9d55821a5102b6fd	1	Майсарвар		М	f
4bdaa14b9d55821a5102b6fe	1	Мухамедамин		М	m
4bdaa14b9d55821a5102b6ff	2	Хамиджан		Х	m
4bdaa14b9d55821a5102b700	1	Пета		П	f
4bdaa14b9d55821a5102b701	1	Гаптуллазян		Г	m
4bdaa14b9d55821a5102b702	1	Фарутдин		Ф	m
4bdaa14b9d55821a5102b703	1	РохяЛея		Р	f
4bdaa14b9d55821a5102b704	1	Винцентия		В	f
4bdaa14b9d55821a5102b705	1	Айнигуль		А	f
4bdaa14b9d55821a5102b706	1	Монефа		М	f
4bdaa14b9d55821a5102b707	1	Нахума		Н	f
4bdaa14b9d55821a5102b708	1	Владо		В	u
4bdaa14b9d55821a5102b709	2	Яха		Я	f
4bdaa14b9d55821a5102b70a	1	Хавиз		Х	m
4bdaa14b9d55821a5102b70b	1	Мухтым		М	m
4bdaa14b9d55821a5102b70c	2	Гелярий		Г	m
4bdaa14b9d55821a5102b70d	1	Сайрук		С	f
4bdaa14b9d55821a5102b70e	1	Самать		С	m
4bdaa14b9d55821a5102b70f	1	Гадания		Г	f
4bdaa14b9d55821a5102b710	1	Зубайра		З	f
4bdaa14b9d55821a5102b711	28	Юрии		Ю	m
4bdaa14b9d55821a5102b712	1	Базаргалей		Б	m
4bdaa14b9d55821a5102b713	1	Ворскан		В	m
4bdaa14b9d55821a5102b714	1	Отропий		О	m
4bdaa14b9d55821a5102b715	1	Туралав		Т	m
4bdaa14b9d55821a5102b716	1	Марзея		М	f
4bdaa14b9d55821a5102b717	1	Едис		Е	m
4bdaa14b9d55821a5102b718	1	Файзалхан		Ф	m
4bdaa14b9d55821a5102b719	1	Камарь		К	f
4bdaa14b9d55821a5102b71a	1	АнаХанум		А	f
4bdaa14b9d55821a5102b71b	1	Фазулжан		Ф	m
4bdaa14b9d55821a5102b71c	1	Санатрук		С	m
4bdaa14b9d55821a5102b71d	1	Пенямин		П	m
4bdaa14b9d55821a5102b71e	1	Евтихей		Е	m
4bdaa14b9d55821a5102b71f	1	Таеря		Т	f
4bdaa14b9d55821a5102b720	1	Овагем		О	m
4bdaa14b9d55821a5102b721	1	Шамтий		Ш	m
4bdaa14b9d55821a5102b722	1	Мубарахдзян		М	m
4bdaa14b9d55821a5102b723	1	Бильгусей		Б	m
4bdaa14b9d55821a5102b724	1	Ифаст		И	m
4bdaa14b9d55821a5102b725	1	Ибигай		И	m
4bdaa14b9d55821a5102b726	1	Фирсан		Ф	m
4bdaa14b9d55821a5102b727	24	Дмитрии		Д	m
4bdaa14b9d55821a5102b728	1	Яляй		Я	m
4bdaa14b9d55821a5102b729	1	Багил		Б	m
4bdaa14b9d55821a5102b72a	1	Ибрагимхалил		И	m
4bdaa14b9d55821a5102b72b	1	Гильмекей		Г	f
4bdaa14b9d55821a5102b72c	1	Фахретин		Ф	m
4bdaa14b9d55821a5102b72d	1	Мукаряма		М	f
4bdaa14b9d55821a5102b72e	1	Прогресса		П	f
4bdaa14b9d55821a5102b72f	2	Гельсем		Г	f
4bdaa14b9d55821a5102b730	1	Ильбак		И	m
4bdaa14b9d55821a5102b731	1	Гафтарам		Г	m
4bdaa14b9d55821a5102b732	1	Махмурей		М	m
4bdaa14b9d55821a5102b733	1	Кутлахмет		К	m
